Кредит (актив),Вклад (пассив),Дата погашения,"Срок погашения, дней","Ставка, %",[ОТВЕТ] Номер группы,Пример группировки (для первых 20 сделок)
40800000.0,0.0,2018-06-19,89,2.1775,24.0,
0.0,20400000.0,2018-06-20,90,2.2018,25.0,
15500000.0,0.0,2018-04-26,35,1.7525,10.0,
0.0,16700000.0,2018-04-26,35,1.7525,10.0,
0.0,50000000.0,2018-04-26,35,1.7525,10.0,
0.0,109500000.0,2018-04-27,36,1.7603,10.0,
10400000.0,0.0,2018-04-27,36,1.7603,10.0,
7600000.0,0.0,2018-04-27,36,1.7603,10.0,
0.0,208600000.0,2018-04-27,36,1.7603,10.0,
0.0,12500000.0,2018-04-30,39,1.7603,10.0,
0.0,20900000.0,2018-04-30,39,1.7603,10.0,
0.0,16000000.0,2018-04-30,39,1.7603,10.0,
50400000.0,0.0,2018-05-02,41,1.7778,12.0,
0.0,16700000.0,2018-05-02,41,1.7778,12.0,
0.0,10200000.0,2018-05-04,43,1.787,12.0,
50000000.0,0.0,2018-05-08,47,1.787,12.0,
0.0,50000000.0,2018-05-08,47,1.787,12.0,
10500000.0,0.0,2018-05-08,47,1.7907,12.0,
10400000.0,0.0,2018-05-08,47,1.7907,12.0,
10400000.0,0.0,2018-05-08,47,1.7907,12.0,
0.0,15000000.0,2018-05-08,47,1.405,8.0,
5000000.0,0.0,2018-05-09,48,1.7999,12.0,
10000000.0,0.0,2018-05-09,48,1.7999,12.0,
0.0,21000000.0,2018-05-09,48,1.7999,12.0,
10400000.0,0.0,2018-05-15,54,1.8388,11.0,
0.0,20900000.0,2018-05-15,54,1.8388,11.0,
0.0,42000000.0,2018-05-16,55,1.85,11.0,
50000000.0,0.0,2018-05-17,56,1.8849,12.0,
0.0,201000000.0,2018-05-21,60,1.8849,12.0,
0.0,16700000.0,2018-05-21,60,1.8849,12.0,
0.0,10400000.0,2018-05-22,61,1.9039,12.0,
10400000.0,0.0,2018-05-22,61,1.9039,12.0,
20800000.0,0.0,2018-05-23,62,1.9198,12.0,
0.0,11000000.0,2018-05-24,63,1.9436,15.0,
0.0,41600000.0,2018-05-25,64,1.9436,15.0,
10400000.0,0.0,2018-05-25,64,1.9436,15.0,
21000000.0,0.0,2018-05-25,64,1.9436,15.0,
0.0,10400000.0,2018-06-04,74,2.0172,17.0,
47600000.0,0.0,2018-06-04,74,2.0172,17.0,
0.0,100000000.0,2018-06-05,75,2.0246,17.0,
10000000.0,0.0,2018-06-05,75,2.0246,17.0,
0.0,40000000.0,2018-06-06,76,2.0252,17.0,
50000000.0,0.0,2018-06-06,76,2.0252,17.0,
0.0,20800000.0,2018-06-08,78,2.0473,19.0,
50000000.0,0.0,2018-06-12,82,2.0714,20.0,
25000000.0,0.0,2018-06-13,83,2.0888,20.0,
10900000.0,0.0,2018-06-19,89,2.1775,24.0,
11000000.0,0.0,2018-06-21,91,2.2225,25.0,
31000000.0,0.0,2018-05-29,68,1.9842,15.0,
8300000.0,0.0,2018-06-20,90,2.2018,25.0,
30000000.0,0.0,2018-06-18,88,2.145,24.0,
52000000.0,0.0,2018-04-23,32,1.7445,10.0,
50300000.0,0.0,2018-04-24,33,1.7413,10.0,
12500000.0,0.0,2018-04-25,34,1.7452,10.0,
27400000.0,0.0,2018-04-25,34,1.7452,10.0,
0.0,1000000.0,2018-04-27,36,1.7603,10.0,
0.0,135400000.0,2018-04-27,36,1.7603,10.0,
9000000.0,0.0,2018-04-27,36,1.7603,10.0,
27000000.0,0.0,2018-04-27,36,1.7603,10.0,
0.0,20000000.0,2018-05-29,68,1.9842,15.0,
12000000.0,0.0,2018-05-01,40,1.7734,12.0,
0.0,10500000.0,2018-05-02,41,1.7778,12.0,
0.0,56000000.0,2018-05-03,42,1.787,12.0,
16800000.0,0.0,2018-05-14,53,1.8334,11.0,
25000000.0,0.0,2018-05-14,53,1.8334,11.0,
19200000.0,0.0,2018-05-14,53,1.8334,11.0,
0.0,10000000.0,2018-05-14,53,1.8334,11.0,
21000000.0,0.0,2018-05-16,55,1.85,11.0,
0.0,55000000.0,2018-05-16,55,1.85,11.0,
0.0,21000000.0,2018-05-17,56,1.8849,12.0,
0.0,12600000.0,2018-05-17,56,1.8849,12.0,
0.0,50000000.0,2018-05-17,56,1.8849,12.0,
15000000.0,0.0,2018-05-21,60,1.8849,12.0,
1000000.0,0.0,2018-05-21,60,1.8849,12.0,
0.0,55200000.0,2018-05-21,60,1.8849,12.0,
22000000.0,0.0,2018-05-21,60,1.8849,12.0,
22000000.0,0.0,2018-05-21,60,1.8921,12.0,
0.0,18000000.0,2018-05-22,61,1.9039,12.0,
11000000.0,0.0,2018-05-22,61,1.9039,12.0,
50600000.0,0.0,2018-05-24,63,1.9436,15.0,
0.0,11000000.0,2018-05-24,63,1.9436,15.0,
0.0,17800000.0,2018-05-08,47,1.7907,12.0,
82000000.0,0.0,2018-05-15,54,1.9604,15.0,
0.0,10400000.0,2018-05-23,62,1.9198,12.0,
160000000.0,0.0,2018-05-15,54,1.8388,12.0,
10000000.0,0.0,2018-05-24,63,1.9436,15.0,
0.0,10400000.0,2018-05-29,68,1.9563,15.0,
16600000.0,0.0,2018-06-01,71,2.0063,17.0,
0.0,10000000.0,2018-06-04,74,2.0172,17.0,
16600000.0,0.0,2018-06-04,74,2.0172,17.0,
150900000.0,0.0,2018-06-04,74,2.0246,17.0,
0.0,24200000.0,2018-06-04,74,2.0246,17.0,
48079957.31,0.0,2018-06-04,74,2.0246,17.0,
0.0,10000000.0,2018-05-08,47,1.7935,12.0,
0.0,14500000.0,2018-05-08,47,1.7907,12.0,
0.0,20800000.0,2018-05-08,47,1.7907,12.0,
0.0,10000000.0,2018-05-08,47,1.7907,12.0,
25000000.0,0.0,2018-05-09,48,1.7999,12.0,
10000000.0,0.0,2018-05-14,53,1.8334,11.0,
20000000.0,0.0,2018-05-14,53,1.8334,11.0,
5000000.0,0.0,2018-05-16,55,1.85,11.0,
0.0,1000000.0,2018-05-17,56,1.8849,12.0,
10000000.0,0.0,2018-05-17,56,1.8849,12.0,
10000000.0,0.0,2018-05-17,56,1.8849,12.0,
0.0,109800000.0,2018-05-21,60,1.8921,12.0,
0.0,10000000.0,2018-05-21,60,1.8921,12.0,
0.0,12000000.0,2018-05-21,60,1.8921,12.0,
0.0,10000000.0,2018-05-21,60,1.8921,12.0,
0.0,10000000.0,2018-05-21,60,1.8921,12.0,
0.0,10000000.0,2018-05-21,60,1.8921,12.0,
0.0,21000000.0,2018-05-21,60,1.8921,12.0,
0.0,50000000.0,2018-05-21,60,1.8921,12.0,
8000000.0,0.0,2018-05-23,62,1.9198,12.0,
0.0,21000000.0,2018-04-27,36,1.4725,8.0,
0.0,38000000.0,2018-06-05,75,2.0246,17.0,
0.0,27500000.0,2018-06-05,75,2.0246,17.0,
0.0,3000000.0,2018-04-30,39,1.7603,10.0,
0.0,14000000.0,2018-04-30,39,1.7723,12.0,
95000000.0,0.0,2018-05-09,48,1.7999,12.0,
130000000.0,0.0,2018-05-09,48,1.7999,12.0,
0.0,20400000.0,2018-06-21,91,2.2225,25.0,
0.0,25000000.0,2018-06-21,91,2.2225,25.0,
51000000.0,0.0,2018-04-24,33,1.7413,10.0,
0.0,25000000.0,2018-04-24,33,1.7413,10.0,
20500000.0,0.0,2018-04-26,35,1.7525,10.0,
14300000.0,0.0,2018-04-30,39,1.7603,10.0,
14300000.0,0.0,2018-04-30,39,1.7723,12.0,
0.0,10200000.0,2018-04-30,39,1.7723,12.0,
10600000.0,0.0,2018-04-30,39,1.7723,12.0,
53100000.0,0.0,2018-05-01,40,1.7734,12.0,
0.0,10600000.0,2018-05-01,40,1.7734,12.0,
0.0,10600000.0,2018-05-01,40,1.7734,12.0,
0.0,13500000.0,2018-05-01,40,1.7734,12.0,
0.0,90000000.0,2018-05-01,40,1.7734,12.0,
0.0,7400000.0,2018-05-02,41,1.7778,12.0,
20500000.0,0.0,2018-05-03,42,1.787,12.0,
10200000.0,0.0,2018-05-04,43,1.787,12.0,
0.0,10600000.0,2018-05-08,47,1.7935,12.0,
10000000.0,0.0,2018-05-08,47,1.7935,12.0,
12300000.0,0.0,2018-05-09,48,1.7999,12.0,
0.0,3200000.0,2018-05-10,49,1.8105,12.0,
10500000.0,0.0,2018-05-14,53,1.8334,11.0,
16400000.0,0.0,2018-05-14,53,1.8334,11.0,
158000000.0,0.0,2018-05-15,54,1.8388,12.0,
0.0,16400000.0,2018-05-14,53,1.8334,11.0,
50000000.0,0.0,2018-04-24,33,1.7413,10.0,
6300000.0,0.0,2018-04-27,36,1.7603,10.0,
14600000.0,0.0,2018-04-27,36,1.7603,10.0,
10000000.0,0.0,2018-04-30,39,1.7723,12.0,
10400000.0,0.0,2018-05-02,41,1.7778,12.0,
11000000.0,0.0,2018-05-03,42,1.787,12.0,
0.0,5000000.0,2018-05-03,42,1.787,12.0,
11300000.0,0.0,2018-05-03,42,1.787,12.0,
0.0,20000000.0,2018-05-04,43,1.787,12.0,
20800000.0,0.0,2018-05-11,50,1.8105,12.0,
0.0,50700000.0,2018-05-11,50,1.8105,12.0,
0.0,10000000.0,2018-05-14,53,1.8334,11.0,
0.0,27300000.0,2018-05-15,54,1.8388,11.0,
0.0,50800000.0,2018-05-15,54,1.8388,11.0,
10000000.0,0.0,2018-05-15,54,1.8388,11.0,
10400000.0,0.0,2018-05-17,56,1.8849,12.0,
0.0,19100000.0,2018-05-17,56,1.8849,12.0,
5000000.0,0.0,2018-05-17,56,1.8849,12.0,
0.0,5500000.0,2018-05-17,56,1.8849,12.0,
20900000.0,0.0,2018-06-15,85,2.1245,22.0,
0.0,1250000.0,2018-06-18,88,2.145,24.0,
0.0,10000000.0,2018-06-18,88,2.1775,24.0,
0.0,20900000.0,2018-06-18,88,2.1775,24.0,
0.0,20900000.0,2018-06-18,88,2.1775,24.0,
0.0,16700000.0,2018-06-21,91,2.2225,25.0,
0.0,8700000.0,2018-05-16,55,1.85,11.0,
0.0,55000000.0,2018-05-16,55,1.85,11.0,
0.0,119000000.0,2018-05-15,54,1.8388,11.0,
206000000.0,0.0,2018-05-16,55,1.85,16.0,
150000000.0,0.0,2018-05-16,55,1.85,11.0,
0.0,119000000.0,2018-05-15,54,1.8388,11.0,
10300000.0,0.0,2018-05-18,57,1.8849,12.0,
0.0,18600000.0,2018-05-18,57,1.8849,12.0,
320000000.0,0.0,2018-06-11,81,1.7225,11.0,
20800000.0,0.0,2018-04-23,32,1.7447,10.0,
0.0,10400000.0,2018-04-24,33,1.7413,10.0,
20800000.0,0.0,2018-04-27,36,1.7603,10.0,
14600000.0,0.0,2018-04-30,39,1.7603,10.0,
0.0,31300000.0,2018-04-30,39,1.7603,10.0,
0.0,34000000.0,2018-06-04,74,2.0246,17.0,
260000000.0,0.0,2018-05-29,68,1.9842,22.0,
0.0,44000000.0,2018-04-23,32,1.7447,10.0,
0.0,102000000.0,2018-05-08,47,1.787,12.0,
0.0,5500000.0,2018-06-12,82,2.0714,20.0,
11000000.0,0.0,2018-06-12,82,2.0714,20.0,
0.0,11100000.0,2018-06-18,88,2.145,24.0,
0.0,6000000.0,2018-06-18,88,2.1775,24.0,
0.0,40000000.0,2018-04-30,39,1.7669,10.0,
30000000.0,0.0,2018-05-01,40,1.7734,12.0,
0.0,17000000.0,2018-05-25,64,1.9436,15.0,
31000000.0,0.0,2018-05-25,64,1.9436,15.0,
80000000.0,0.0,2018-06-04,74,1.668,10.0,
0.0,5000000.0,2018-06-04,74,2.0246,17.0,
20000000.0,0.0,2018-06-04,74,2.0246,17.0,
0.0,30600000.0,2018-06-11,81,2.0573,20.0,
17000000.0,0.0,2018-06-12,82,2.0714,20.0,
0.0,17000000.0,2018-04-23,32,1.7445,10.0,
0.0,40000000.0,2018-04-30,39,1.7603,10.0,
0.0,10000000.0,2018-05-07,46,1.787,12.0,
0.0,22000000.0,2018-05-08,47,1.789,12.0,
7500000.0,0.0,2018-05-18,57,1.8849,12.0,
0.0,21000000.0,2018-05-24,63,1.9436,15.0,
11000000.0,0.0,2018-06-13,83,2.0888,20.0,
0.0,55000000.0,2018-06-18,88,2.1775,24.0,
0.0,62000000.0,2018-04-23,32,1.7445,10.0,
122000000.0,0.0,2018-04-30,39,1.7603,10.0,
10000000.0,0.0,2018-05-21,60,1.8921,12.0,
0.0,20000000.0,2018-04-27,36,2.1841,29.0,
51000000.0,0.0,2018-06-13,83,2.0888,20.0,
0.0,261500000.0,2018-04-30,39,1.7669,10.0,
0.0,82000000.0,2018-05-15,54,1.8388,11.0,
22000000.0,0.0,2018-06-06,76,2.0252,17.0,
18000000.0,0.0,2018-05-15,54,1.8388,11.0,
17000000.0,0.0,2018-06-11,81,2.0714,20.0,
0.0,5500000.0,2018-06-12,82,2.0714,20.0,
0.0,5600000.0,2018-06-18,88,2.1775,24.0,
0.0,20000000.0,2018-04-23,32,1.7445,10.0,
0.0,40000000.0,2018-04-30,39,1.7669,10.0,
20000000.0,0.0,2018-05-14,53,1.8105,11.0,
17000000.0,0.0,2018-05-14,53,1.82,11.0,
40000000.0,0.0,2018-05-14,53,1.8334,11.0,
40000000.0,0.0,2018-05-21,60,1.8849,12.0,
0.0,23000000.0,2018-05-25,64,1.9436,15.0,
90000000.0,0.0,2018-06-04,74,1.668,10.0,
25864700.0,0.0,2018-06-04,74,1.668,10.0,
0.0,17000000.0,2018-06-13,83,2.0888,20.0,
0.0,30000000.0,2018-04-23,32,1.7445,10.0,
0.0,12000000.0,2018-04-23,32,1.7445,10.0,
0.0,17000000.0,2018-04-30,39,1.7669,10.0,
0.0,28000000.0,2018-04-30,39,1.7723,12.0,
0.0,27500000.0,2018-04-30,39,1.7723,12.0,
0.0,11000000.0,2018-05-08,47,1.789,12.0,
0.0,31000000.0,2018-05-08,47,1.7935,12.0,
0.0,30000000.0,2018-05-10,49,1.8105,12.0,
17000000.0,0.0,2018-05-10,49,1.8105,12.0,
0.0,59424451.0,2018-05-18,57,1.8849,12.0,
10000000.0,0.0,2018-06-04,74,2.0246,17.0,
0.0,100000000.0,2018-06-11,81,2.0714,20.0,
0.0,50000000.0,2018-06-12,82,2.0714,20.0,
16400000.0,0.0,2018-06-18,88,2.1775,24.0,
28000000.0,0.0,2018-06-20,90,2.2018,25.0,
0.0,16000000.0,2018-06-21,91,2.2225,25.0,
25300000.0,0.0,2018-04-25,34,1.7452,10.0,
0.0,15000000.0,2018-04-30,39,1.7669,10.0,
10000000.0,0.0,2018-05-07,46,1.787,12.0,
0.0,10000000.0,2018-05-14,53,1.8105,11.0,
71000000.0,0.0,2018-05-21,60,1.8849,12.0,
0.0,20000000.0,2018-06-04,74,2.0172,17.0,
44000000.0,0.0,2018-06-04,74,2.0246,17.0,
20000000.0,0.0,2018-06-04,74,2.0246,17.0,
27000000.0,0.0,2018-06-12,82,2.0714,20.0,
25000000.0,0.0,2018-06-20,90,2.2018,25.0,
10000000.0,0.0,2018-04-23,32,1.7445,10.0,
30900000.0,0.0,2018-04-30,39,1.7603,10.0,
20000000.0,0.0,2018-04-27,36,1.7603,10.0,
82500000.0,0.0,2018-05-04,43,1.787,12.0,
14000000.0,0.0,2018-05-03,42,1.787,12.0,
0.0,12500000.0,2018-05-08,47,1.789,12.0,
0.0,10400000.0,2018-05-08,47,1.789,12.0,
20800000.0,0.0,2018-05-08,47,1.7935,12.0,
70000000.0,0.0,2018-06-15,85,2.1266,22.0,
18400000.0,0.0,2018-06-15,85,2.1245,22.0,
0.0,6100000.0,2018-06-18,88,2.145,24.0,
0.0,12200000.0,2018-06-19,89,2.1775,24.0,
0.0,10200000.0,2018-06-20,90,2.2018,25.0,
16300000.0,0.0,2018-06-20,90,2.2018,25.0,
0.0,100800000.0,2018-06-20,90,2.2018,25.0,
20400000.0,0.0,2018-06-21,91,2.2225,25.0,
20400000.0,0.0,2018-06-21,91,2.2225,25.0,
78000000.0,0.0,2018-05-15,54,1.8388,11.0,
0.0,156000000.0,2018-05-15,54,1.8388,11.0,
0.0,26300000.0,2018-04-24,33,1.7413,10.0,
0.0,14300000.0,2018-04-25,34,1.7452,10.0,
10200000.0,0.0,2018-04-26,35,1.7525,10.0,
20500000.0,0.0,2018-04-27,36,1.7603,10.0,
0.0,10200000.0,2018-04-27,36,1.7603,10.0,
10200000.0,0.0,2018-04-30,39,1.7603,10.0,
20500000.0,0.0,2018-04-30,39,1.7723,12.0,
0.0,20500000.0,2018-04-30,39,1.7723,12.0,
10200000.0,0.0,2018-04-30,39,1.7723,12.0,
0.0,102500000.0,2018-05-01,40,1.7734,12.0,
0.0,19600000.0,2018-05-01,40,1.7734,12.0,
0.0,13100000.0,2018-05-01,40,1.7734,12.0,
97000000.0,0.0,2018-05-01,40,1.7734,12.0,
10000000.0,0.0,2018-05-08,47,1.7935,12.0,
14300000.0,0.0,2018-05-10,49,1.8105,12.0,
0.0,16400000.0,2018-05-14,53,1.8334,11.0,
0.0,10300000.0,2018-05-14,53,1.8334,11.0,
0.0,16400000.0,2018-05-14,53,1.8334,11.0,
0.0,12700000.0,2018-05-14,53,1.8334,11.0,
21300000.0,0.0,2018-06-13,83,2.0888,20.0,
0.0,204700000.0,2018-06-15,85,2.1245,22.0,
115000000.0,0.0,2018-06-11,81,1.7225,10.0,
20900000.0,0.0,2018-04-23,32,1.7447,10.0,
50000000.0,0.0,2018-04-26,35,1.7525,10.0,
20900000.0,0.0,2018-04-26,35,1.7525,10.0,
0.0,20900000.0,2018-04-30,39,1.7723,12.0,
0.0,16700000.0,2018-04-30,39,1.7723,12.0,
18800000.0,0.0,2018-04-30,39,1.7723,12.0,
75000000.0,0.0,2018-04-30,39,1.7723,12.0,
0.0,54800000.0,2018-05-01,40,1.7734,12.0,
50300000.0,0.0,2018-05-01,40,1.7734,12.0,
0.0,10400000.0,2018-05-03,42,1.787,12.0,
0.0,10000000.0,2018-05-03,42,1.787,12.0,
0.0,50700000.0,2018-05-03,42,1.787,12.0,
0.0,10000000.0,2018-05-03,42,1.787,12.0,
0.0,11000000.0,2018-05-03,42,1.787,12.0,
10000000.0,0.0,2018-05-08,47,1.7935,12.0,
10900000.0,0.0,2018-05-11,50,1.8105,12.0,
20000000.0,0.0,2018-06-13,83,2.0888,20.0,
20800000.0,0.0,2018-05-14,53,1.8334,11.0,
10000000.0,0.0,2018-05-14,53,1.8334,11.0,
0.0,10000000.0,2018-05-14,53,1.8334,11.0,
52100000.0,0.0,2018-05-15,54,1.8388,11.0,
10000000.0,0.0,2018-05-17,56,1.8849,12.0,
10300000.0,0.0,2018-05-22,61,1.9039,12.0,
0.0,10300000.0,2018-05-23,62,1.9198,12.0,
8300000.0,0.0,2018-05-25,64,1.9436,15.0,
6200000.0,0.0,2018-05-25,64,1.9436,15.0,
0.0,109000000.0,2018-05-29,68,1.9842,15.0,
10300000.0,0.0,2018-06-01,71,2.0063,17.0,
0.0,207000000.0,2018-06-05,75,2.0246,17.0,
0.0,20700000.0,2018-06-06,76,2.0252,17.0,
20700000.0,0.0,2018-06-06,76,2.0252,17.0,
10000000.0,0.0,2018-06-07,77,2.0349,17.0,
12400000.0,0.0,2018-06-07,77,2.0349,17.0,
160000000.0,0.0,2018-05-15,54,1.8388,12.0,
0.0,20000000.0,2018-06-12,82,2.0714,20.0,
160000000.0,0.0,2018-05-15,54,1.8388,12.0,
0.0,41500000.0,2018-06-14,84,2.1069,22.0,
0.0,12400000.0,2018-06-14,84,2.1069,22.0,
0.0,102700000.0,2018-06-15,85,2.1245,22.0,
0.0,12800000.0,2018-06-18,88,2.145,24.0,
0.0,109200000.0,2018-06-18,88,2.145,24.0,
0.0,100000000.0,2018-06-18,88,2.145,24.0,
10400000.0,0.0,2018-06-19,89,2.1775,24.0,
76000000.0,0.0,2018-06-19,89,2.1775,24.0,
12000000.0,0.0,2018-05-18,57,1.8849,12.0,
0.0,4800000.0,2018-04-30,39,1.7603,10.0,
55000000.0,0.0,2018-05-09,48,1.7999,12.0,
0.0,340000000.0,2018-05-09,48,1.7999,12.0,
31411.22,0.0,2018-05-16,55,2.136,24.0,
10000000.0,0.0,2018-04-23,32,1.7445,10.0,
10000000.0,0.0,2018-04-23,32,1.7445,10.0,
54800000.0,0.0,2018-04-24,33,1.7413,10.0,
0.0,24900000.0,2018-04-25,34,1.7452,10.0,
0.0,20700000.0,2018-04-25,34,1.7452,10.0,
0.0,31500000.0,2018-04-26,35,1.7525,10.0,
0.0,27300000.0,2018-04-26,35,1.7525,10.0,
0.0,75000000.0,2018-04-26,35,1.7525,10.0,
54800000.0,0.0,2018-04-27,36,1.7603,10.0,
13000000.0,0.0,2018-04-27,36,1.7603,10.0,
7000000.0,0.0,2018-04-27,36,1.7603,10.0,
51900000.0,0.0,2018-04-27,36,1.7603,10.0,
0.0,27400000.0,2018-04-27,36,1.7603,10.0,
0.0,10000000.0,2018-04-30,39,1.7669,10.0,
18900000.0,0.0,2018-04-30,39,1.7669,10.0,
7600000.0,0.0,2018-04-30,39,1.7669,10.0,
0.0,1200000.0,2018-04-30,39,1.7669,10.0,
0.0,10000000.0,2018-04-30,39,1.7669,10.0,
12000000.0,0.0,2018-04-30,39,1.7723,12.0,
0.0,10000000.0,2018-05-08,47,1.789,12.0,
109400000.0,0.0,2018-05-08,47,1.789,12.0,
0.0,85000000.0,2018-05-29,68,1.9436,15.0,
0.0,22500000.0,2018-05-16,55,1.85,11.0,
53100000.0,0.0,2018-05-16,55,1.85,11.0,
0.0,21200000.0,2018-05-16,55,1.85,11.0,
21200000.0,0.0,2018-05-16,55,1.85,11.0,
0.0,45300000.0,2018-05-22,61,1.9039,12.0,
53100000.0,0.0,2018-05-22,61,1.9039,12.0,
28300000.0,0.0,2018-05-29,68,1.9436,15.0,
0.0,25500000.0,2018-05-29,68,1.9842,15.0,
106500000.0,0.0,2018-06-04,74,2.0172,17.0,
100000000.0,0.0,2018-06-04,74,2.0172,17.0,
150000000.0,0.0,2018-06-04,74,2.0172,17.0,
0.0,21300000.0,2018-06-05,75,2.0246,17.0,
0.0,21300000.0,2018-06-08,78,2.0473,19.0,
106500000.0,0.0,2018-06-15,85,2.1245,22.0,
15000000.0,0.0,2018-05-08,47,1.7907,12.0,
0.0,50000000.0,2018-05-14,53,1.8105,11.0,
0.0,12500000.0,2018-05-21,60,1.8849,12.0,
0.0,14500000.0,2018-05-22,61,1.9039,12.0,
0.0,10400000.0,2018-05-22,61,1.9039,12.0,
38600000.0,0.0,2018-05-22,61,1.9039,12.0,
10400000.0,0.0,2018-05-22,61,1.9039,12.0,
80000000.0,0.0,2018-05-15,54,1.8388,11.0,
10500000.0,0.0,2018-05-24,63,1.9436,15.0,
0.0,8300000.0,2018-05-24,63,1.9436,15.0,
11000000.0,0.0,2018-05-24,63,1.9436,15.0,
303100000.0,0.0,2018-05-25,64,1.9436,20.0,
0.0,10400000.0,2018-06-01,71,2.0063,17.0,
0.0,100000000.0,2018-06-04,74,2.0172,17.0,
10000000.0,0.0,2018-06-05,75,2.0246,17.0,
0.0,87921000.0,2018-06-18,88,2.31,31.0,
56400000.0,0.0,2018-05-14,53,1.8105,11.0,
0.0,1000000.0,2018-04-27,36,1.7603,10.0,
9400000.0,0.0,2018-04-27,36,1.7603,10.0,
12200000.0,0.0,2018-04-27,36,1.7603,10.0,
0.0,210000000.0,2018-04-27,36,1.7603,10.0,
0.0,20000000.0,2018-04-30,39,1.7669,10.0,
0.0,27000000.0,2018-04-30,39,1.7723,12.0,
0.0,20000000.0,2018-05-02,41,1.7778,12.0,
9000000.0,0.0,2018-05-02,41,1.7778,12.0,
106300000.0,0.0,2018-05-03,42,1.787,12.0,
50000000.0,0.0,2018-05-08,47,1.7907,12.0,
0.0,25000000.0,2018-05-10,49,1.8105,12.0,
0.0,47500000.0,2018-05-14,53,1.8334,11.0,
0.0,13600000.0,2018-05-14,53,1.8334,11.0,
20000000.0,0.0,2018-05-14,53,1.8334,11.0,
104400000.0,0.0,2018-05-16,55,1.85,11.0,
0.0,11000000.0,2018-05-17,56,1.8725,12.0,
0.0,11000000.0,2018-05-21,60,1.8849,12.0,
104900000.0,0.0,2018-05-21,60,1.8849,12.0,
0.0,21000000.0,2018-05-21,60,1.8921,12.0,
0.0,11000000.0,2018-05-22,61,1.9039,12.0,
11000000.0,0.0,2018-05-22,61,1.9039,12.0,
47500000.0,0.0,2018-05-24,63,1.9436,15.0,
20900000.0,0.0,2018-05-24,63,1.9436,15.0,
0.0,50000000.0,2018-05-29,68,1.9842,15.0,
0.0,41000000.0,2018-05-15,54,1.9604,15.0,
22000000.0,0.0,2018-06-01,71,2.0063,17.0,
0.0,100000000.0,2018-06-04,74,2.0246,17.0,
0.0,30000000.0,2018-06-04,74,2.0246,17.0,
5000000.0,0.0,2018-06-04,74,2.0246,17.0,
11000000.0,0.0,2018-06-06,76,2.0252,17.0,
0.0,55400000.0,2018-06-06,76,2.0252,17.0,
0.0,67000000.0,2018-06-06,76,2.0252,17.0,
0.0,27200000.0,2018-06-07,77,2.0349,17.0,
61300000.0,0.0,2018-06-07,77,2.0349,17.0,
0.0,100000000.0,2018-06-07,77,2.0349,17.0,
0.0,39000000.0,2018-06-08,78,2.0473,19.0,
0.0,100000000.0,2018-06-08,78,2.0473,19.0,
11000000.0,0.0,2018-06-11,81,2.0714,20.0,
0.0,12000000.0,2018-06-11,81,2.0714,20.0,
0.0,250000000.0,2018-06-13,83,2.0888,20.0,
0.0,21100000.0,2018-06-18,88,2.1775,24.0,
0.0,81582000.0,2018-05-15,54,1.9604,15.0,
1100000.0,0.0,2018-04-24,33,1.7413,10.0,
56200000.0,0.0,2018-04-24,33,1.7413,10.0,
0.0,106000000.0,2018-04-24,33,1.7413,10.0,
0.0,12300000.0,2018-04-30,39,1.7603,10.0,
0.0,28700000.0,2018-04-30,39,1.7603,10.0,
21200000.0,0.0,2018-04-30,39,1.7603,10.0,
0.0,71600000.0,2018-04-30,39,1.7723,12.0,
41000000.0,0.0,2018-05-15,54,1.9604,15.0,
7800000.0,0.0,2018-04-30,39,1.7603,10.0,
0.0,17900000.0,2018-05-16,55,1.85,11.0,
0.0,16500000.0,2018-05-16,55,1.85,11.0,
0.0,132500000.0,2018-05-16,55,1.85,11.0,
0.0,101500000.0,2018-05-17,56,1.6181,10.0,
10300000.0,0.0,2018-05-18,57,1.8849,12.0,
20700000.0,0.0,2018-05-22,61,1.9039,12.0,
108500000.0,0.0,2018-05-22,61,1.9039,12.0,
0.0,23100000.0,2018-05-23,62,1.9198,12.0,
16500000.0,0.0,2018-05-25,64,1.9436,15.0,
6200000.0,0.0,2018-05-25,64,1.9436,15.0,
207000000.0,0.0,2018-05-29,68,1.9842,19.0,
24800000.0,0.0,2018-05-30,69,1.9842,15.0,
0.0,31000000.0,2018-06-01,71,2.0063,17.0,
18600000.0,0.0,2018-06-04,74,2.0172,17.0,
50000000.0,0.0,2018-06-05,75,2.0246,17.0,
16600000.0,0.0,2018-06-07,77,2.0349,17.0,
79000000.0,0.0,2018-05-15,54,1.8388,11.0,
54500000.0,0.0,2018-06-07,77,2.0349,17.0,
0.0,301500000.0,2018-06-08,78,2.0473,19.0,
15000000.0,0.0,2018-06-12,82,2.0714,20.0,
0.0,31200000.0,2018-06-19,89,2.1775,24.0,
21300000.0,0.0,2018-06-21,91,2.2225,25.0,
230000000.0,0.0,2018-06-11,81,2.0573,20.0,
0.0,14400000.0,2018-06-08,78,2.0473,19.0,
10300000.0,0.0,2018-06-11,81,2.0714,20.0,
20600000.0,0.0,2018-06-11,81,2.0714,20.0,
12400000.0,0.0,2018-06-21,91,2.2225,25.0,
20500000.0,0.0,2018-04-23,32,1.7447,10.0,
14300000.0,0.0,2018-04-23,32,1.7445,10.0,
0.0,14300000.0,2018-04-30,39,1.7603,10.0,
10300000.0,0.0,2018-05-03,42,1.787,12.0,
